name,city,state,website,num_of_children,children_properties
Blenheim Hospitality,Newark,Delaware,https://www.hospitalityonline.com/blenheim-hospitality/locations,3,http://blenhospitality.com/
Hyatt Centric Mountain View,Mountain View,California,https://www.hospitalityonline.com/hyatt-centric-mountain-view/locations,1,https://www.hyatt.com/en-US/hotel/california/hyatt-centric-mountain-view/sjcct
Pacific Inns,Portland,Oregon,https://www.hospitalityonline.com/pacific-inns/locations,1,http://www.pacificinns.com
Associated Luxury Hotels International,Orlando,Florida,https://www.hospitalityonline.com/alhi-corporate-office/locations,19,https://www.alhi.com/
Majestic America Line,Seattle,Washington,https://www.hospitalityonline.com/employers/209349/locations,2,http://www.majesticamericaline.com
Wig Properties,Bellevue,Washington,https://www.hospitalityonline.com/wigproperties/locations,2,http://www.wigproperties.com
Venerts Hotel Management,Watertown,South Dakota,https://www.hospitalityonline.com/venerts-hotel-management/locations,8,http://www.venertshotelmanagement.com
The Cutwater on Payette Lake,McCall,Idaho,https://www.hospitalityonline.com/cutwater/locations,3,http://thecutwatermccall.com
AmericInn International,Minneapolis-St Paul Area,Minnesota,https://www.hospitalityonline.com/employers/234778/locations,1,http://www.northcotthospitality.com/
OHM Hotels,Matthews,North Carolina,https://www.hospitalityonline.com/ohm-hotels/locations,7,http://www.ohmhotels.com
Associa,Dallas,Texas,https://www.hospitalityonline.com/associa/locations,1,https://www.associaonline.com
Southern Hospitality Hotel Group,Huntsville,Alabama,https://www.hospitalityonline.com/southern-hospitality-hotel-group/locations,2,http://southernhospitalityhsv.com
"DMB Associates, Inc.",Scottsdale,Arizona,https://www.hospitalityonline.com/dmb-associates/locations,4,http://dmbinc.com/
Allen Management Group/APlus Lodging,Newport News,Virginia,https://www.hospitalityonline.com/employers/205255/locations,11,http://www.apluslodging.com
Lark Hotels,Amesbury,Massachusetts,https://www.hospitalityonline.com/larkhotels/locations,22,https://www.larkhotels.com
"Premier Dining Services, LLC",Alexandria,Virginia,https://www.hospitalityonline.com/employers/214984/locations,1,http://embassysuites.hilton.com/en/es/hotels/index.jhtml?ctyhocn=WASOTES
Professional Hospitality,Madison,Wisconsin,https://www.hospitalityonline.com/employers/222408/locations,1,http://www.prohospitality.com
"Grand America Hotels & Resorts, Inc.",Salt Lake City,Utah,https://www.hospitalityonline.com/grand-america-hotels/locations,8,http://www.grandamerica.com
Whitetail Club,McCall,Idaho,https://www.hospitalityonline.com/whitetail/locations,3,https://whitetailclub.com
Global Vision Hotels,Needham Heights,Massachusetts,https://www.hospitalityonline.com/employers/243912/locations,1,http://www.globalvisionhotels.com
Leisure Hotels and Resorts,Overland Park,Kansas,https://www.hospitalityonline.com/leisure-hotels/locations,1,http://www.leisurehotel.com/
Crowne Plaza Foster City-San Mateo,Foster City,California,https://www.hospitalityonline.com/crowne-plaza-foster-city/locations,1,http://www.ihg.com/crowneplaza/hotels/us/en/foster-city/sfofc/hoteldetail
Shell Vacations Club,Orlando,Florida,https://www.hospitalityonline.com/employers/236925/locations,3,http://www.shellvacationsclub.com
Love Hotel Management Company,Clayton,Missouri,https://www.hospitalityonline.com/love/locations,1,http://www.lovehotelmgmt.com/
Laguna Development Corporation,Albuquerque,New Mexico,https://www.hospitalityonline.com/laguna-development-corporation/locations,1,http://www.lagunadevcorp.com
Ardent Hotel Advisors,Scottsdale,Arizona,https://www.hospitalityonline.com/employers/223947/locations,3,http://www.ardenthotels.com
QPM Partners,San Antonio,Texas,https://www.hospitalityonline.com/qpm-partners/locations,2,http://www.qpmpartners.com
Pacific Gateway Concessions,South San Francisco,California,https://www.hospitalityonline.com/pacific-gateway-concessions/locations,6,http://www.pgconcessions.com
Aspen Skiing Company,Aspen,Colorado,https://www.hospitalityonline.com/aspen-snowmass/locations,4,http://www.aspensnowmass.com
Avant Garde Hospitality,Beverly Hills,California,https://www.hospitalityonline.com/employers/231117/locations,1,http://www.avantgarde-hospitality.com
E. & J. Gallo Winery,Modesto,California,https://www.hospitalityonline.com/gallo-winery/locations,1,http://www.gallo.com/
Santa Ana Star Casino Hotel,Santa Ana Pueblo,New Mexico,https://www.hospitalityonline.com/santa-ana-star/locations,1,https://www.santaanastar.com
"R B Properties, Inc",Washington,District of Columbia,https://www.hospitalityonline.com/rb-properties/locations,5,https://www.rbpropertiesinc.com
Apollo Hospitality Firm,Ardmore,Oklahoma,https://www.hospitalityonline.com/apollo-hospitality-firm/locations,2,http://www.apollohospitality.net
Avalon Management Group,Sugar Land,Texas,https://www.hospitalityonline.com/avalon-management-group/locations,1,http://www.avaloninc.net/
Emerald Desert RV Resort,Palm Desert,California,https://www.hospitalityonline.com/emerald-desert-rv-resort/locations,1,http://www.emeralddesert.com
"Meriwether Godsey, Inc.",Lynchburg,Virginia,https://www.hospitalityonline.com/meriwether-godsey/locations,3,http://merig.com
XII Hospitality,New York,New York,https://www.hospitalityonline.com/12hospitality/locations,1,https://www.12hospitality.com
Patina Restaurant Group,New York,New York,https://www.hospitalityonline.com/employers/236754/locations,1,http://www.patinagroup.com
Interval Leisure Group (ILG),Miami,Florida,https://www.hospitalityonline.com/interval-leisure-group/locations,21,http://www.iilg.com
SilverBirch Hotels & Resorts,Vancouver,British Columbia,https://www.hospitalityonline.com/silverbirch-hotels/locations,11,http://www.silverbirchhotels.com/#
Muy'Ono,Austin,Texas,https://www.hospitalityonline.com/muy-ono/locations,3,http://www.muy-ono.com
Fifth Group Restaurants,Atlanta,Georgia,https://www.hospitalityonline.com/fifth-group-restaurants/locations,5,http://fifthgroup.com
Fën Hotels,New York,New York,https://www.hospitalityonline.com/fen/locations,1,http://www.fenhoteles.com/en
Camelback Resort,Tannersville,Pennsylvania,https://www.hospitalityonline.com/camelback/locations,1,http://www.camelbackresort.com
Kimpton Donovan Hotel,Washington,District of Columbia,https://www.hospitalityonline.com/kimpton-donovan/locations,1,http://www.donovanhoteldc.com/
Courtyard Somerset,Somerset,New Jersey,https://www.hospitalityonline.com/courtyard-somerset/locations,1,http://www.marriott.com/hotels/travel/soscy-courtyard-somerset/
Broe Real Estate Group,Denver,Colorado,https://www.hospitalityonline.com/broe-real-estate-group/locations,3,https://broeapartments.com
Minuteman Parking Company,Manhattan Beach,California,https://www.hospitalityonline.com/minuteman-parking-company/locations,4,http://www.minutemanparking.com/index.php
Holiday Inn Minneapolis NW-Elk River,Otsego,Minnesota,https://www.hospitalityonline.com/holiday-minneapolis-elk-river/locations,1,http://www.ihg.com/holidayinn/hotels/us/en/otsego/otsmn/hoteldetail
Grossman Company Properties,Phoenix,Arizona,https://www.hospitalityonline.com/gcp/locations,11,http://www.grossmancompany.com/
Happy Team Inc.,La Mesa,California,https://www.hospitalityonline.com/happy-team/locations,3,http://www.hiexpress.com/san-lamesa
Kimpton Everly Hotel,Los Angeles,California,https://www.hospitalityonline.com/kimpton-everly/locations,1,https://www.everlyhotelhollywood.com
Hilton Garden Inn Washington DC Downtown,Washington,District of Columbia,https://www.hospitalityonline.com/hilton-garden-dcdowntown/locations,1,https://hiltongardeninn3.hilton.com/en/hotels/district-of-columbia/hilton-garden-inn-washington-dc-downtown-DCACHGI/index.html
CSK Hotels,Fort Smith,Arkansas,https://www.hospitalityonline.com/cskhotels/locations,3,http://www.cskhotels.com/
Solow Inc,Ridley Park,Pennsylvania,https://www.hospitalityonline.com/employers/233175/locations,1,http://www.marriott.com/hotels/travel/phlsr-springhill-suites-philadelphia-airport-ridley-park/
Inns of Distinction Inc.,West Chester,Pennsylvania,https://www.hospitalityonline.com/inns-of-distinction/locations,7,http://www.innsofdistinction.com
Garot Hospitality Inc.,DePere,Wisconsin,https://www.hospitalityonline.com/employers/207943/locations,1,http://countryinns.com/greenbaywi_south
Rockies Lodging Capital,Denver,Colorado,https://www.hospitalityonline.com/rlchotels/locations,1,http://rlchotels.com
Tres L.A. Group,Woodland Hills,California,https://www.hospitalityonline.com/tres-la-group/locations,3,https://www.tresla.com
Hotel Vista Del Mar,Avalon,California,https://www.hospitalityonline.com/hotel-vista-del-mar/locations,2,http://www.hotel-vistadelmar.com
DoubleTree by Hilton Portland - Tigard,Tigard,Oregon,https://www.hospitalityonline.com/doubletree-tigard/locations,1,http://doubletree3.hilton.com/en/hotels/oregon/doubletree-by-hilton-hotel-portland-tigard-PDXPTDT/index.html
Kimpton Surfcomber Hotel,Miami Beach,Florida,https://www.hospitalityonline.com/kimpton-surfcomber/locations,1,http://www.surfcomber.com/
Eat.Drink.Sleep.,San Diego,California,https://www.hospitalityonline.com/eat-drink-sleep/locations,4,http://www.eatdrinkandsleep.net/
North Star Lodging and Development,Canonsburg,Pennsylvania,https://www.hospitalityonline.com/north-star-lodging/locations,1,http://www.northstarlodgingcorp.com
Martin Feldman Hospitality,San Antonio,Texas,https://www.hospitalityonline.com/employers/236558/locations,1,http://www.martinfeldmanhospitality.com
PVI Hotel Group,Belmont,California,https://www.hospitalityonline.com/employers/205501/locations,1,http://pvihotelgroup.com
Trigild Hospitality,San Diego,California,https://www.hospitalityonline.com/trigild/locations,1,http://www.trigild.com/what-we-do/hospitality/
Deereco Road Associates Limited Partnership,Timonium,Maryland,https://www.hospitalityonline.com/employers/252635/locations,1,http://www.holidayinn.com/TimoniumMD
Woodbine Hospitality,Syracuse,New York,https://www.hospitalityonline.com/woodbine-hospitality/locations,1,http://www.woodbinehospitality.com
Kimpton Solamar Hotel,San Diego,California,https://www.hospitalityonline.com/kimpton-solamar/locations,1,http://www.hotelsolamar.com/
The Authentic Suites,Los Angeles,California,https://www.hospitalityonline.com/theauthenticsuites/locations,3,https://theauthenticsuites.com
Walt Disney World,Orlando,Florida,https://www.hospitalityonline.com/walt-disney-world/locations,2,https://jobs.disneycareers.com/job/lake-buena-vista/housekeeping-custodial-training-manager/391/4193463/?cid=15372
DP Hotels,Dania,Florida,https://www.hospitalityonline.com/employers/261105/locations,1,http://www.dphotels.net/Default.aspx
Berryfield Hotel Group,Atlanta,Georgia,https://www.hospitalityonline.com/berryfield/locations,1,http://berryfieldhotels.com
The Manor Group Hotel Division,Lancaster,Pennsylvania,https://www.hospitalityonline.com/the-manor-group/locations,1,http://themanorgroup.com/hotels/
Heyde Hospitality,Chippewa Falls,Wisconsin,https://www.hospitalityonline.com/employers/204851/locations,1,http://www.heydecompanies.com
Waldorf Astoria Orlando,Orlando,Florida,https://www.hospitalityonline.com/waldorf-astoria-orlando/locations,1,http://www.waldorfastoriaorlando.com/?ctyhocn=ORLBCWA
Golden Casino Group,Las Vegas,Nevada,https://www.hospitalityonline.com/golden-casino-group/locations,8,https://www.goldencasinogroup.com/
Lake City Hotels,Lake City,Florida,https://www.hospitalityonline.com/employers/254716/locations,1,http://www.lakecityhotels.com
Convexity Hospitality,Chicago,Illinois,https://www.hospitalityonline.com/convexity-hospitality/locations,1,https://convexityproperties.com
HLC Hotels,Savannah,Georgia,https://www.hospitalityonline.com/hlc-hotels/locations,6,http://www.hlchotels.com
"Daily Management, Inc.",Fort Lauderdale,Florida,https://www.hospitalityonline.com/daily-management/locations,2,http://www.dailymanagementresorts.com
Fairfield Inn & Suites Detroit Farmington Hills,Farmington Hills,Michigan,https://www.hospitalityonline.com/fairfield-farmington-hills/locations,1,https://www.marriott.com/hotels/travel/dtwfh-fairfield-inn-and-suites-detroit-farmington-hills/
Avero,New York,New York,https://www.hospitalityonline.com/avero-ny/locations,2,http://www.averoinc.com/
"Lighthouse Hospitality Management, Inc.",Edmonton,Alberta,https://www.hospitalityonline.com/lighthouse-hospitality-management/locations,1,http://www.lighthousehospitalitymanagement.com
HSI Hotels,Dallas,Texas,https://www.hospitalityonline.com/hsi-hotels/locations,1,http://www.hsihotels.com
Ghidorzi Companies,Wausau,Wisconsin,https://www.hospitalityonline.com/ghidorzi/locations,4,https://ghidorzi.com
South Beach Group Hotels,Miami Beach,Florida,https://www.hospitalityonline.com/south-beach-group/locations,5,http://www.southbeachgroup.com
"Weigand-Omega Management, Inc.",Wichita,Kansas,https://www.hospitalityonline.com/weigand-omega-management/locations,1,https://weigandomega.com
Resorts World Casino New York City,Queens,New York,https://www.hospitalityonline.com/resorts-world-casino-new-york-city/locations,1,http://www.rwnewyork.com
DYNE Hospitality Group,Little Rock,Arkansas,https://www.hospitalityonline.com/dyne-hospitality-group/locations,6,https://www.dynehospitalitygroup.com
Fredericksburg Enterprises,Fredericksburg,Texas,https://www.hospitalityonline.com/fredericksburg-enterprises/locations,2,http://www.fredericksburgenterprises.com/
Service Inspired Restaurants,Burlington,Ontario,https://www.hospitalityonline.com/employers/231122/locations,2,http://www.sircorp.com
New Harmony Inn Resort and Conference Center,New Harmony,Indiana,https://www.hospitalityonline.com/new-harmony-inn/locations,1,https://www.newharmonyinn.com/
LaBelle Management,Mt.  Pleasant,Michigan,https://www.hospitalityonline.com/employers/200037/locations,2,http://www.labellemgt.com
The Red Lion Inn,Stockbridge,Massachusetts,https://www.hospitalityonline.com/red-lion-inn/locations,5,http://www.redlioninn.com
Singing Hills Golf Resort,El Cajon,California,https://www.hospitalityonline.com/sycuan-resort/locations,1,http://www.sycuanresort.com
Biscuitville Fresh Southern,Greensboro,North Carolina,https://www.hospitalityonline.com/biscuitville/locations,9,https://biscuitville.com
Oakwood Worldwide,Los Angeles,California,https://www.hospitalityonline.com/oakwood/locations,1,http://oakwood.com
Chrisbro Hospitality,Rapid City,South Dakota,https://www.hospitalityonline.com/chrisbro-hospitality/locations,1,http://chris-bro.com
Travelliance,Bloomington,Minnesota,https://www.hospitalityonline.com/travelliance/locations,1,http://travellianceinc.com
First Midwest Group,Rockford,Illinois,https://www.hospitalityonline.com/first-midwest-group/locations,2,https://www.firstmidwestgroup.com
